nose_x,nose_y,nose_z,nose_v,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_v,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_v,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_v,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_v,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v,Pose_Class
-0.08618375121723153,0.029659635382328964,-0.1871328925032088,0.9984581470489502,-0.061361018409720976,-0.0004242938338145506,-0.25348392924366103,0.9984025359153748,-0.05540516309338541,-0.001485959249033275,-0.2534852253370162,0.9984254837036133,-0.049257108915145294,-0.0026010708411523826,-0.2537830440247001,0.9986435770988464,-0.06039601799346406,-0.0014471707097131557,-0.1305369259657625,0.9982810020446777,-0.0539996794590412,-0.00334295467765056,-0.13059578038675398,0.9979172348976135,-0.04748758800533498,-0.005659191330004472,-0.13062355213255517,0.9983335137367249,0.000562457385475462,0.000859215633141479,-0.42693107744297903,0.997445821762085,-0.000562457385475462,-0.000859215633141479,0.1291123897590973,0.9987742304801941,-0.06823521478152741,0.046732531147281556,-0.24345789305075696,0.992948055267334,-0.06877768876399956,0.04606761169074663,-0.0821782395077525,0.9933584332466125,0.06837236502383792,0.09959084723242806,-0.7054059252809839,0.9968269467353821,0.0704471512667909,0.10284705791661729,0.4289239505858854,0.9853742122650146,-0.0370536594508927,-0.09623212734651192,-1.1259367523441408,0.9958283305168152,-0.02193899578826288,-0.0827020438545768,0.5851214394519396,0.21698902547359467,-0.11052999297671484,-0.28663106906074237,-1.0731798143247022,0.9844542145729065,-0.08790760251027246,-0.252735305721716,0.21276696796838768,0.40134140849113464,-0.11873558357361734,-0.335545160978109,-1.2311422995564905,0.9724875092506409,-0.09160971643930695,-0.2979259806483559,0.15975659656734623,0.4676424562931061,-0.1047365499404487,-0.33707747323858983,-1.1496686458532746,0.9688577651977539,-0.08420157673583874,-0.2997230729986307,0.09667993938338934,0.4764353632926941,-0.10084520638155968,-0.3203684262264335,-1.0487303092728126,0.956168532371521,-0.08359863410701457,-0.28622899733663554,0.16203393863637824,0.5035908222198486,0.31125912864630667,0.5166701541254388,-0.44838491014040194,0.9955600500106812,0.30910431453000553,0.5028491801539365,0.4489626849928021,0.9942442774772644,-0.04767728894186412,0.6631647110893656,-0.4045343486123383,0.9715530872344971,-0.016992255192927408,0.6413421751803979,0.3965933495825599,0.3917384147644043,0.18155053594383208,0.9184786063238551,0.06118865566748393,0.9500802159309387,0.17431663831796593,0.8800873785304291,0.8594868230020476,0.34029489755630493,0.2498287338940836,0.958647791416567,0.109851346713282,0.9573938250541687,0.23465209340374305,0.9144659012962549,0.8961775763134933,0.4978073239326477,0.016767677562477386,0.9998594126121737,0.09804430740170755,0.922122061252594,0.031743635670770494,0.9695955856383328,0.8816936623734893,0.36691099405288696,Chair
-0.08986331006254121,0.011693089431438984,-0.1104939222066397,0.9985700845718384,-0.06000923540644697,-0.011385884918610256,-0.17374092417303325,0.9985252022743225,-0.05369699560454975,-0.011000809623978149,-0.17382254943895928,0.9985501766204834,-0.046795291098858466,-0.010755088799859015,-0.17401600698836808,0.9987461566925049,-0.060687053497287174,-0.014314510892718986,-0.07024762803666143,0.9984200596809387,-0.05471838643048949,-0.01577321889492926,-0.07015727439739039,0.9980903267860413,-0.04768006576749151,-0.017288062317868128,-0.07014914503005926,0.9984651207923889,-0.001984506923958495,0.0026996559253060918,-0.3442470447265814,0.997657299041748,0.001984506923958495,-0.0026996559253060918,0.1702050023696818,0.9988710880279541,-0.07747338409932158,0.035484324718126084,-0.162708613250647,0.9935193061828613,-0.07957713600618449,0.032387121337256186,-0.025381770072227087,0.9938894510269165,0.03207369144049757,0.09719388148109305,-0.5586451598020373,0.9970439076423645,0.06574655779345845,0.09055167493783996,0.36915859240378485,0.9857787489891052,-0.08143666460396294,-0.06661113740219522,-0.9525219065128325,0.9960066080093384,-0.03445230153544011,-0.06092905192689153,0.46516115788864576,0.21984155476093292,-0.15405596068372757,-0.24349450060668168,-0.9690454874054963,0.9848150014877319,-0.1181906895338507,-0.21365006352948918,0.05307536641711794,0.41083142161369324,-0.15503234048633918,-0.29307372563769085,-1.1119554864722414,0.9730679988861084,-0.11939991153128322,-0.26029087525598443,0.020024915446982084,0.4836394190788269,-0.14059338609423827,-0.29942843068735725,-1.0250508382567902,0.9691811800003052,-0.11413588946751844,-0.26727082492223775,-0.08196967299094955,0.49203652143478394,-0.1367502490815221,-0.284375580703325,-0.9408018404176974,0.9569787383079529,-0.11442071682711466,-0.2547712059827278,-0.002948234061594075,0.5184276700019836,0.2799818288054288,0.46886718670340094,-0.37011751545970645,0.9958910346031189,0.27802290799549145,0.4501244596739162,0.3709978831555232,0.9946227669715881,-0.03461232171343167,0.6915848963055273,-0.3523719836918154,0.9739513397216797,-0.0051703204087376236,0.6601600995226288,0.2223390094429277,0.4096432626247406,0.10351414368496176,0.9519619428552217,-0.09022601890047678,0.9525931477546692,0.10535120955722001,0.9294489008298501,0.4642231144709219,0.3491567373275757,0.15562330270516794,0.9878164746829927,-0.07385953803148694,0.9593340158462524,0.15203508553749825,0.9681433201693891,0.4747522710381915,0.5072140693664551,-0.07427105516301712,0.9941784319840413,-0.1595214947884805,0.9252530932426453,-0.06958969480617458,0.9712893853265334,0.36588690712830274,0.3736739158630371,Chair
-0.08825086708313568,-0.015782122943567536,0.0797323687040896,0.9985430836677551,-0.06578258028693193,-0.032927656099181635,0.041127633839678344,0.9985573887825012,-0.05945529270214655,-0.030674068189074914,0.04106258974311327,0.9985710978507996,-0.05278516312630303,-0.028013587560681633,0.0410788966565989,0.9987706542015076,-0.06764605478254726,-0.034322368242825495,0.11955324137764248,0.9983908534049988,-0.0629644778587948,-0.03295724122942537,0.11990635178434361,0.9980075359344482,-0.05808776864534712,-0.03169730339078239,0.1199246859271005,0.998354434967041,0.007747179481614795,0.007095345639394185,-0.06305185117044895,0.9977229237556458,-0.007747179481614795,-0.007095345639394185,0.17521164972775957,0.9987868070602417,-0.06249876039979003,0.01606171322186369,0.04670974865582267,0.9938729405403137,-0.06623922785199338,0.016276756088263095,0.14645410411637572,0.9938936829566956,0.04970930295029049,0.15325275624889487,-0.3464989507011074,0.9969322085380554,0.055679193523737236,0.12234704944700281,0.5144119919877069,0.9858496785163879,-0.21583671966428833,0.1652498936774872,-0.5831494789364213,0.9911119937896729,-0.12365658017002883,0.159995963255939,0.697758300023332,0.21349042654037476,-0.4529118808985423,0.11096295046903777,-0.4375350526443284,0.9733512997627258,-0.35904825031597876,0.13288855527763185,0.3699061658753168,0.39984458684921265,-0.5381406944116096,0.06412683875509739,-0.4961126171576013,0.9571017622947693,-0.4424378701953416,0.10859337589138424,0.420245372959972,0.4662092924118042,-0.5358942679385956,0.059709951569591316,-0.44694709753918505,0.9527553915977478,-0.4504970648260999,0.10521674075622217,0.3710501818313697,0.47469252347946167,-0.4940778242426384,0.08787164833886908,-0.4128659776777595,0.9400238990783691,-0.4273552844171395,0.11738542875025704,0.1893025937681568,0.4996229112148285,0.3777958290717843,0.5448886172236296,-0.25308247668744316,0.9943709373474121,0.3669668076031514,0.5524830553722415,0.25331507627711863,0.994182825088501,-0.03037833565905818,0.30686756322852077,-0.30944111324246426,0.9627094268798828,0.02085680418731413,0.5936680616898579,0.33131847485327404,0.454868346452713,-0.044067310637880955,0.4331347396102545,0.04287405811470707,0.9115248322486877,0.2597443353838098,0.9039414456765512,0.4780876282142672,0.3963383138179779,-0.006300401827739064,0.4819425166975629,0.08353815558892416,0.917391836643219,0.32412347915292383,0.9460147833209607,0.48906047228685867,0.5418590903282166,-0.13756677418112673,0.406933500416829,0.13690642111709503,0.8824661374092102,0.16105637422532137,0.9836303976621334,0.5782636998290304,0.41891053318977356,Chair
-0.06684720538002131,-0.014713213582542298,-0.028459647871676964,0.9986153841018677,-0.035385864129891816,-0.028028570865062354,-0.06971773327501096,0.9986461997032166,-0.030030544542219005,-0.02685518625715227,-0.06973858555452656,0.9986675381660461,-0.024270897190156727,-0.02536684964527153,-0.06985738161030153,0.9988431334495544,-0.03778375239925714,-0.029569595612907246,0.01311910842812851,0.9984859228134155,-0.03443392660127306,-0.02947262219024909,0.013253996611244998,0.9981403946876526,-0.030545286158934603,-0.029162356787714117,0.013384923377399056,0.9984493255615234,0.0016328780068200106,0.0032640940250251646,-0.18061311325283347,0.9978795051574707,-0.0016328780068200106,-0.0032640940250251646,0.1414185389777761,0.9988448619842529,-0.06727234413228377,0.00947710296707051,-0.067380223710045,0.994320809841156,-0.07237594986663567,0.009758794552922731,0.058286080082315804,0.9943268895149231,-0.018054357812668644,0.09613690559352965,-0.3726982835706512,0.997143566608429,0.011574790671785858,0.09191669326107196,0.29942221718686624,0.9860563278198242,-0.1851161320454937,0.0008532608257031333,-0.6450389227468719,0.9911571145057678,-0.14887722387102245,-0.005109582699619009,0.4254259769284175,0.2372368723154068,-0.33138781197648964,-0.14762264957084,-0.6527231735607595,0.9718371033668518,-0.2786397205472764,-0.12686734347790568,0.14002610220584577,0.4276106655597687,-0.36256448864249935,-0.19400688336466068,-0.7537862856690988,0.9546395540237427,-0.2964872485221359,-0.1728087656964289,0.17500056737755199,0.49582886695861816,-0.3493409639731331,-0.20398214935394082,-0.6619033792945884,0.9490118026733398,-0.30148547798455955,-0.18699035970334074,0.08387191995414366,0.5038198828697205,-0.33885751141540094,-0.18894653062593764,-0.620680941482461,0.9362233877182007,-0.29492365789160735,-0.17003531961465923,0.09217886422288261,0.525641679763794,0.18018987391613084,0.4732551291719196,-0.2573857146407786,0.9942222833633423,0.20799417954729407,0.4445631358080312,0.2579554360796229,0.993766725063324,-0.14312703230511675,0.6979405468262017,-0.2983729965482698,0.9648712277412415,-0.094703538480867,0.6777156525283515,0.3292521462834882,0.442321240901947,-0.06843660328717811,0.9239222743084292,-0.09128167941235826,0.9123475551605225,-0.060156101154072425,0.8885265001843122,0.49490432706688053,0.394544392824173,-0.04820683657550061,0.9648034779860679,-0.07140219486635543,0.9173157215118408,-0.043855110361345574,0.9477234377723099,0.49927620360262687,0.5449739694595337,-0.13082142085086262,0.9914059490675661,-0.02260251869360695,0.8836129307746887,-0.11356419819868609,0.9632331568177946,0.4892946922524027,0.4271910488605499,Chair
-0.11865882538956023,0.0001996517752547076,-0.12799878052545874,0.998646080493927,-0.08339695445646103,-0.02010126560918777,-0.19101470320543945,0.998656153678894,-0.07393404541449829,-0.01963357022706892,-0.19102728501113486,0.9987027645111084,-0.06458709356713986,-0.01904463942941985,-0.19119524700261362,0.9988429546356201,-0.08195538639707506,-0.020170332562078425,-0.067506890817304,0.9985394477844238,-0.072247878869105,-0.019831176180259327,-0.06753998710374917,0.9982362985610962,-0.06315174480682935,-0.019465485486266306,-0.06759772020240362,0.9985138773918152,0.0028995845281688916,0.0021679780997557758,-0.3590085481337334,0.9979673027992249,-0.0028995845281688916,-0.0021679780997557758,0.1374757443650032,0.9988987445831299,-0.08963024695484256,0.0211356127866755,-0.18190977210828732,0.9943349957466125,-0.0909218153404743,0.020537946328811885,-0.009035044536796964,0.9944888353347778,0.02965108117244184,0.10942789211146807,-0.5990752109370905,0.9973343014717102,0.01352337484229612,0.09999669331150192,0.4309490217794572,0.9867178201675415,-0.09499161008942086,-0.04703823648180985,-0.9674131168484293,0.9917985796928406,-0.07951562083607748,-0.04257635993424084,0.6052223334101239,0.2619383931159973,-0.25435533876346533,-0.2271063391095967,-0.9643130417579594,0.9732298254966736,-0.17597032103300073,-0.19432731875016918,0.2530146706482904,0.446604460477829,-0.5011656039209221,-0.2704171287066994,-1.1156141856766109,0.956211268901825,-0.256439376783923,-0.24142114021746597,0.23862748835578637,0.5104695558547974,-0.5335755988963918,-0.2771303915195856,-1.0275689598243027,0.9505111575126648,-0.25104290734272133,-0.2532655804953661,0.1708286382716866,0.5181987285614014,-0.3440634906225163,-0.2633054931923431,-0.9399012290592986,0.9380121827125549,-0.22211195553691193,-0.23789470557968628,0.20765906143970264,0.5369979739189148,0.19514245609346753,0.4993261848446924,-0.4001400053186235,0.9942106008529663,0.17645076188658013,0.493826442305685,0.40115256449112646,0.9936375617980957,-0.18281670548761064,0.6925768283588635,-0.46166990422576104,0.9665675163269043,-0.13807490427297378,0.6594226451492853,0.35875801676373964,0.43402034044265747,-0.015166824622986883,0.9292934166154936,-0.14243597293832455,0.9109013676643372,-0.001346150918307179,0.9133856770737011,0.699574910519541,0.3844568431377411,0.039916607126669446,0.9732502768205011,-0.11047882067678692,0.9175412058830261,0.04195350940676573,0.9518901759787104,0.7243043984683458,0.5390059947967529,-0.1884591645738233,0.9820810268445963,-0.11389529237861068,0.8833566308021545,-0.17433832785587,0.9729997045340661,0.7307655137118074,0.42590782046318054,Chair
-0.09351230618801788,-0.0004497439451789485,-0.12804933455054093,0.9982845187187195,-0.052663288929590796,-0.01884477236096468,-0.20083655951734858,0.9981699585914612,-0.04607064538426854,-0.01724104927515926,-0.20088917060385597,0.9982946515083313,-0.03933315699693068,-0.015577217001358414,-0.20091058105952683,0.9984077215194702,-0.057500737078241236,-0.0223309098165567,-0.0797916066774915,0.9979217648506165,-0.05407278986524012,-0.022850908485156855,-0.07986847998575701,0.9976682066917419,-0.05013106278819055,-0.02338594777676562,-0.07979395205520813,0.9981896281242371,0.002043925608000757,0.003310465111012997,-0.3704464047550766,0.997058093547821,-0.002043925608000757,-0.003310465111012997,0.15865826390198912,0.998599648475647,-0.08262357031427718,0.027429832044586617,-0.18454309614375136,0.9923017621040344,-0.09037760226164893,0.023814485598423273,-0.022108285497612342,0.9931483268737793,-0.06577984934593253,0.1592698922136553,-0.7611386074645639,0.9958834052085876,-0.03785244186515789,0.16454848458919036,0.555472577636404,0.981472373008728,-0.36455204412084524,0.13285855821053313,-1.0818628980187697,0.9898036122322083,-0.3167176036216105,0.15028411053273483,0.6960005742843928,0.2474765032529831,-0.6425756417093358,0.0787033958370025,-0.9538759913819214,0.9652546644210815,-0.5758512447920651,0.10342088739235863,0.42499893097144786,0.41525787115097046,-0.7250010276065568,-0.07522158489257716,-1.1098310297853515,0.9454991817474365,-0.6501315247756774,0.0709700458567684,0.26589341064610045,0.4759604334831238,-0.7296154605399767,-0.020579312442518358,-1.0046949250255819,0.9395231604576111,-0.6663767124579404,0.06706097638762176,0.26421932622879585,0.48498326539993286,-0.6963888231365619,0.0377537050168899,-0.9179513433917644,0.9235918521881104,-0.6367095855198212,0.08132613223664949,0.3564982657940815,0.5034920573234558,0.13625681507380313,0.560037624377677,-0.4695774186235685,0.9923492074012756,0.129931686732282,0.5440287868044046,0.47058205761488914,0.9925207495689392,-0.36759591796473334,0.6876801869224912,-0.5846984359715476,0.9671247005462646,-0.3214302137108888,0.6595886030015516,0.3957210123582,0.4418981671333313,0.011518825150918953,0.8675349085467029,-0.14661617076807712,0.9142247438430786,0.008155127072943403,0.8499426567264896,0.8635808682366409,0.39959096908569336,0.09812374521124653,0.8647865522951116,-0.08055637749324655,0.9186768531799316,0.08903540655926201,0.8517708431205854,0.9048842491236283,0.5425775051116943,-0.04768071165071669,0.9988626280607765,0.022074641764987645,0.8860087394714355,-0.0459560061643612,0.980219504879404,0.9169638683010065,0.43701088428497314,Chair
-0.06132873919634987,0.043840394696920665,-0.2184398308890771,0.9984347224235535,-0.06058642980426455,0.014182743814145355,-0.32005850973359556,0.9983413219451904,-0.05349878636136286,0.011871274104030105,-0.32003938883375743,0.9984531998634338,-0.04639093130373126,0.009554061446117146,-0.32026955193541756,0.9985565543174744,-0.06871439265907997,0.014937518519279961,-0.1687754193406515,0.9981073141098022,-0.06745125577641015,0.01358583339498499,-0.16841320182887543,0.9978691935539246,-0.06601912486397206,0.012060746862379337,-0.16795980945593883,0.9983384013175964,0.01433437544359495,-0.0009657278690062798,-0.5139527368808994,0.997342586517334,-0.01433437544359495,0.0009657278690062798,0.1682231725833365,0.9986894726753235,-0.013981562565324823,0.06046596145743818,-0.27670782376361136,0.993030846118927,-0.026354320665225445,0.06049632339850824,-0.07046373239939113,0.9937536120414734,0.13718123755669356,0.12436293355323111,-0.8833759564220354,0.9962484836578369,0.1431397462322053,0.10245314251521818,0.6596207824918149,0.9830299019813538,-0.09090456420275161,0.34174891126194096,-0.7638297756474637,0.9880150556564331,0.015305824000911352,0.2899607442622299,0.7658385608453571,0.24183785915374756,-0.23543305760608593,0.2590859891171168,0.2516822609504652,0.9617570638656616,-0.19826358648493161,0.240083954942727,0.31998231550758177,0.41073429584503174,-0.29120206684706346,0.1887674219660309,0.28654696246726824,0.9388052225112915,-0.2788369660108931,0.20456787404063567,0.3498487158649575,0.46718183159828186,-0.26307609130521986,0.1893310767107348,0.31602277559593706,0.9328498840332031,-0.26802210492830286,0.19253234717769357,0.28703012690485386,0.4763296842575073,-0.2416109557912652,0.2123856731953996,0.29721368665996023,0.9167429208755493,-0.23041844024225663,0.1991782288299234,0.2743297981856079,0.49370673298835754,0.4235574697541617,0.4643708635124502,-0.49196396918092417,0.9928411841392517,0.3797842764502693,0.4725546976811115,0.4930338491923548,0.9930662512779236,0.023153495388018416,0.540432779132022,-0.6858650299909176,0.9648250341415405,0.006722164916193971,0.6268286173453572,0.516617331102111,0.4739163815975189,0.05912821077237331,0.6863354397421152,-0.3483724221291448,0.8988768458366394,0.17632917645364635,0.9103274101012971,0.46480356569167375,0.43806466460227966,0.17228988079797375,0.7574825495402023,-0.1081533854859899,0.8967106938362122,0.2453680456632969,0.9479540465785342,0.4596857088244112,0.5688809752464294,-0.08452076575738314,0.7913450176283547,0.00791554752085281,0.868435263633728,0.04139941928801831,0.9991426765395495,0.5239638969046365,0.4749021828174591,Chair
-0.09948099168947566,0.04028600251410252,-0.07686116817860347,0.998473048210144,-0.08163629471368522,0.003964589579463439,-0.12731651177201642,0.9984282851219177,-0.07517960082032393,0.001306921777778386,-0.12777872355675834,0.9985265135765076,-0.06889660517288311,-0.001483018131587843,-0.12789399731146164,0.9986445307731628,-0.08125866325375364,0.0029440771183882317,-0.034961612290136834,0.998215913772583,-0.07468643698621082,-0.00010584589917892878,-0.03515139196543055,0.9979782700538635,-0.06815295661867841,-0.0033037933017373237,-0.03557212177363676,0.9984225034713745,0.0007951843629564036,0.0003496065128366661,-0.2855852374912461,0.9974533319473267,-0.0007951843629564036,-0.0003496065128366661,0.15635762181859472,0.9987229108810425,-0.06142875614138603,0.06420012247004338,-0.1372338987023817,0.9935647249221802,-0.0593095811150884,0.06365542282717856,-0.016450705660723795,0.9941378235816956,0.10898445814494209,0.1252735354483485,-0.6857113961279565,0.9964925050735474,0.14902063424307943,0.11937470728037983,0.3908084985209177,0.9841247797012329,-0.2784339151902345,0.13480032467857847,-1.05522784705007,0.9853755235671997,0.3453471440737497,0.38640717117531753,0.4594692427296598,0.22501902282238007,-0.5473346932175918,0.10372987460809316,-0.8591435931379114,0.9534449577331543,0.3358394456631851,0.5447938273766176,0.22435133937127164,0.37580981850624084,-0.6167243799365721,0.08545398842951694,-0.9720180173874182,0.9288440942764282,0.29015699507299647,0.6031014225896164,0.21291250580594046,0.42774322628974915,-0.6230773674191653,0.07185102707040034,-0.9034476489308849,0.9233835935592651,0.2782267374773148,0.608085161000179,0.10501685917518658,0.43623608350753784,-0.5906884047161048,0.0868534489587765,-0.830186205269693,0.9061669111251831,0.3122908725842842,0.5879085157000968,0.17155673557559173,0.4524851143360138,0.5810054445873195,0.49339165436256194,-0.31440621534013174,0.9930669069290161,0.5216049704810659,0.4600656662681696,0.3148831801905633,0.9930992126464844,0.06909282682427079,0.5058515646496481,-0.37791895074791515,0.9541047811508179,0.027307724749207177,0.4715561767074224,0.4225361712181573,0.46228843927383423,0.31559151543055947,0.8002021921163686,0.006709259324709493,0.8900291919708252,0.536732423131733,0.7052996586042155,0.6296222858208937,0.4331003427505493,0.38451501702917795,0.8577448379345016,0.03086617301012246,0.887147843837738,0.6150773853003589,0.7584937354503062,0.6475494588993762,0.5584873557090759,0.10580343856277659,0.8490706465913939,0.11534789620554166,0.8576216697692871,0.5612074182033585,0.827675198223023,0.7472341957159697,0.47021326422691345,Chair
-0.05353942021010518,-0.002533598895768817,-0.1422509722737185,0.9984796643257141,-0.03282969110485125,-0.02169382139533578,-0.16692422264980475,0.9984827637672424,-0.027268400597217593,-0.023747905889373644,-0.16698469461919985,0.9985877871513367,-0.024961662701145155,-0.028813701919914635,-0.16727935879830375,0.9986926317214966,-0.043928946817134454,-0.0193093137991697,-0.11385648800626429,0.9982778429985046,-0.042426819733133954,-0.01912388885453403,-0.1136590079170575,0.9980617165565491,-0.04207570663869531,-0.021838595271068864,-0.1137968921374921,0.998427152633667,0.002343632245504028,0.004955673686644875,-0.17514236889764187,0.9976280331611633,-0.002343632245504028,-0.004955673686644875,-0.007094216909032227,0.9987119436264038,-0.0052333905752993915,0.03013545039886737,-0.1437829428493375,0.9940589666366577,-0.010342753337615987,0.04202995315976495,-0.04267104154277373,0.9945515394210815,0.060966398533828146,0.14070736708182738,-0.28858914319100293,0.9967741370201111,0.07693099845413268,0.12306446675546451,0.1372631702250306,0.9853885173797607,-0.007231684981670942,0.073340696048656,-0.4340534142501515,0.9741230607032776,-0.020941019669699697,0.006825510715284244,0.2321508251694043,0.23942215740680695,-0.16909159746759114,-0.19207854338232824,-0.3664415752186676,0.9461184144020081,-0.18010013120817175,-0.24041053363079182,0.08136944335943197,0.4035654067993164,-0.21084955292356788,-0.2815141190183166,-0.435737910439815,0.9215862154960632,-0.1875306139343863,-0.2975786364624617,0.10035942198595689,0.45411694049835205,-0.2206140518148495,-0.3310145050927004,-0.39291251398489613,0.9152145981788635,-0.2113839602859273,-0.33220785226436084,0.023259544623552637,0.4619387686252594,-0.19615974248882861,-0.2817639688983579,-0.3550698171686374,0.8988998532295227,-0.19027189773941747,-0.2896944597720743,0.05030760065750699,0.4739367365837097,0.4794492478798309,0.6158155854368206,-0.1882164815724328,0.9936685562133789,0.6116152366456057,0.6979664054198051,0.1882002071272618,0.9936705231666565,0.2043725480272685,0.5680015178413959,-0.35664175195027065,0.9564954042434692,0.14355630613140055,0.575189748232171,0.3010727780635688,0.4962272346019745,0.2561036965517068,0.921014951627961,-0.3184752483437878,0.8932188749313354,0.24695894423226009,0.8981301380194391,0.17302256984808148,0.46599042415618896,0.2698143769302923,0.9629123542678836,-0.34294733199924615,0.8860819935798645,0.27487198667661294,0.9433723666791066,0.15539913998196195,0.5853202939033508,0.17500767368347464,0.9467884021574808,-0.3983362076330995,0.8616726994514465,0.1861391698986806,0.943603825454872,0.17027389876259802,0.5021342039108276,Chair
-0.05404901165708203,0.02290736515943069,-0.25248568725993237,0.9985635876655579,-0.02654422426204044,-0.005102490553870977,-0.3253836465883551,0.9985672831535339,-0.022234695557977004,-0.005099828273126437,-0.3251111759245691,0.9986873865127563,-0.018680091750095097,-0.005621696500912405,-0.3252647925836219,0.9987569451332092,-0.031148990720394894,-0.009503791441300787,-0.19019105662076932,0.9983713626861572,-0.02894884519199361,-0.012433065283496856,-0.18999767405565304,0.9981955289840698,-0.02516601966235565,-0.014515397238720237,-0.19028455775657324,0.9984755516052246,-0.002593245050750209,0.00910873345955358,-0.5405197382692193,0.9978048801422119,0.002593245050750209,-0.00910873345955358,-0.14097555335957548,0.9987726211547852,-0.04827584056208374,0.040260019249555835,-0.30929670808622595,0.9944945573806763,-0.05361068396300402,0.03590870497817437,-0.1616970177226346,0.9949178695678711,-0.023671103122904488,0.11336456544356925,-0.8328455082424164,0.997077226638794,0.03898784686573116,0.043878670799947186,0.09718093565888192,0.9866908192634583,-0.07543030853225763,0.02680508187361318,-1.4710125632654296,0.9751214981079102,-0.023080811219891043,-0.006752768005276481,0.3787886005117552,0.2778719663619995,-0.0788776254862274,-0.1967180108148195,-1.5154934603303485,0.9500086903572083,-0.02638571145449199,-0.14440831192200257,0.3375574608090044,0.44203341007232666,-0.06801937576544599,-0.2604059877754019,-2.047419478759906,0.9270510673522949,-0.03383116206819835,-0.23412692055533196,0.38403473182211895,0.48692840337753296,-0.060487508130790436,-0.2895334352842404,-1.4194127886914678,0.9210534691810608,-0.03405809855097428,-0.2105625338659143,0.2777751816671641,0.49416592717170715,-0.058301255423745715,-0.26107084648995854,-0.9801105774572545,0.9058787226676941,-0.0778416004645362,-0.1847514777183171,0.2970396287402216,0.5034151673316956,0.14493456373273858,0.37758809550153644,-0.4145041065303819,0.9942500591278076,0.22815617456806794,0.28446249428723863,0.4153670221018218,0.9942426085472107,-0.18569861086899916,0.6153874181374642,-0.0629235829897125,0.9595146775245667,-0.06171491135680751,0.4816640552301912,1.0296759411293945,0.5137487649917603,-0.1745408086630649,0.8533631857248059,0.6978074682621904,0.895516574382782,-0.12165258201153026,0.7684639708092794,1.5282891772127367,0.47826167941093445,-0.1612153285134415,0.8912951169655821,0.7831836292430548,0.8897046446800232,-0.10316472529174779,0.7953460293175235,1.619203310555237,0.5984312891960144,-0.3036646072697602,0.9527789913152485,0.7406074563466776,0.8677663803100586,-0.21984811439220264,0.8775048699200039,1.626420478245331,0.5241297483444214,Chair
